chrom	start	end	region	is_bad_bin	log2_insulation_score_25000	n_valid_pixels_25000	boundary_strength_25000	is_boundary_25000	is_bad_bin_50000	log2_insulation_score_50000	n_valid_pixels_50000	boundary_strength_50000	is_boundary_50000	is_bad_bin_100000	log2_insulation_score_100000	n_valid_pixels_100000	boundary_strength_100000	is_boundary_100000
chr2R	13910000	13912000	chr2R	False	0.8745675047297563	144.0		False	False	0.4430981199262755	609.0		False	False	0.3211460567657022	1770.0		False
chr2R	13912000	13914000	chr2R	False	0.9040738889194521	144.0		False	False	0.45134518409869606	602.0		False	False	0.31988893558901393	1753.0		False
chr2R	13914000	13916000	chr2R	False	0.9109974536933709	144.0		False	False	0.4394177734383268	595.0		False	False	0.31161474135620615	1732.0		False
chr2R	13916000	13918000	chr2R	False	0.9970206230939844	144.0		False	False	0.4929419264509074	588.0		False	False	0.3532586842012036	1700.0		False
chr2R	13918000	13920000	chr2R	False	1.0027031955461365	144.0		False	False	0.4766147959013275	583.0		False	False	0.346695338228655	1670.0		False
chr2R	13920000	13922000	chr2R	False	0.936951548675896	144.0		False	False	0.46295037920230164	573.0		False	False	0.33250470968104323	1646.0		False
chr2R	13922000	13924000	chr2R	False	0.8435406091091318	144.0		False	False	0.462682499972216	567.0		False	False	0.3378685275718881	1617.0		False
chr2R	13924000	13926000	chr2R	False	0.6550253862031812	144.0		False	False	0.33905495246589384	563.0		False	False	0.24159257348135488	1593.0		False
chr2R	13926000	13928000	chr2R	False	0.6707287242863633	142.0		False	False	0.318530265304569	560.0		False	False	0.2284204680018501	1567.0		False
chr2R	13928000	13930000	chr2R	False	0.6332625116310032	141.0		False	False	0.2852065187867605	552.0		False	False	0.1922038914404218	1556.0		False
chr2R	13930000	13932000	chr2R	False	0.5201038922701304	140.0		False	False	0.1825245087352471	542.0		False	False	0.10780284522033179	1533.0		False
chr2R	13932000	13934000	chr2R	False	0.3782313492779252	142.0		False	False	0.0540074102102081	531.0		False	False	0.00012872805748326215	1523.0		False
chr2R	13934000	13936000	chr2R	False	0.07746888917225964	142.0	0.1829259698118073	True	False	-0.1477971015563026	516.0	0.12463640004771417	True	False	-0.1508445840898302	1499.0		False
chr2R	13936000	13938000	chr2R	False	0.1627886437890519	142.0		False	False	-0.0718976263365309	503.0		False	False	-0.12104425281679884	1487.0		False
chr2R	13938000	13940000	chr2R	False	0.26039485898406695	142.0		False	False	-0.02316070150858842	501.0		False	False	-0.09221548548378435	1477.0		False
chr2R	13940000	13942000	chr2R	False	0.12094467313838442	143.0		False	False	-0.12720087648893774	493.0		False	False	-0.1682980739160354	1458.0		False
chr2R	13942000	13944000	chr2R	False	-0.41776867781210314	142.0	0.5645277515094764	True	False	-0.5360733398199775	485.0	0.3452322403652818	True	False	-0.442155787084786	1432.0	0.2042274129852464	True
chr2R	13944000	13946000	chr2R	False	-0.04516574646378188	141.0		False	False	-0.29512863827292574	478.0		False	False	-0.29430632228182224	1405.0		False
chr2R	13946000	13948000	chr2R	False	0.10505978241698488	137.0		False	False	-0.21575560319293846	473.0		False	False	-0.24980197043849095	1385.0		False
chr2R	13948000	13950000	chr2R	False	0.14675907369737334	137.0		False	False	-0.19084109945469574	469.0		False	False	-0.23792837409953957	1360.0		False
chr2R	13950000	13952000	chr2R	False	0.07129954019539526	135.0		False	False	-0.2530741103986051	464.0		False	False	-0.29698954942355205	1341.0		False
chr2R	13952000	13954000	chr2R	False	-0.13771353596169011	134.0		False	False	-0.4233727176633481	463.0		False	False	-0.41781299606394556	1319.0		False
chr2R	13954000	13956000	chr2R	False	-0.5051724668662833	135.0	0.13668404344338597	True	False	-0.7000686643373646	463.0		False	False	-0.6080281783104289	1304.0		False
chr2R	13956000	13958000	chr2R	False	-0.3684884234228973	135.0		False	False	-0.6135416397612893	463.0		False	False	-0.5708323029729458	1288.0		False
chr2R	13958000	13960000	chr2R	False	-0.5499964284204595	141.0		False	False	-0.7196806543272376	471.0		False	False	-0.6379922429074669	1268.0		False
chr2R	13960000	13962000	chr2R	False	-0.7754938887078432	141.0	1.967496212702546	True	False	-0.8771596566258025	467.0	2.0919272160135653	True	False	-0.748402904631928	1254.0	1.5307478068826923	True
chr2R	13962000	13964000	chr2R	False	-0.521236903110769	140.0		False	False	-0.6929935089825914	464.0		False	False	-0.6368488613045915	1250.0		False
chr2R	13964000	13966000	chr2R	False	-0.5229275143842069	139.0		False	False	-0.7074714970521179	463.0		False	False	-0.6407140974304174	1245.0		False
chr2R	13966000	13968000	chr2R	False	-0.3287482487878355	143.0		False	False	-0.5581170721077118	470.0		False	False	-0.5235531667088056	1236.0		False
chr2R	13968000	13970000	chr2R	False	-0.5343570453669805	143.0	0.205608796579145	True	False	-0.7443868170101913	475.0	0.1862697449024795	True	False	-0.6521189204690859	1234.0	0.12856575376028034	True
chr2R	13970000	13972000	chr2R	False	-0.04791586282758171	143.0		False	False	-0.3762031311619567	480.0		False	False	-0.3848079402808333	1236.0		False
chr2R	13972000	13974000	chr2R	False	0.2642707808775522	140.0		False	False	-0.12936857978033073	473.0		False	False	-0.21930195614743217	1245.0		False
chr2R	13974000	13976000	chr2R	False	0.3551129620176613	141.0		False	False	-0.030507458440516055	467.0		False	False	-0.15761232320641952	1245.0		False
chr2R	13976000	13978000	chr2R	False	0.25718428214285327	142.0		False	False	-0.1139272518180291	471.0		False	False	-0.21267515967631706	1246.0		False
chr2R	13978000	13980000	chr2R	False	-0.05993062282312295	142.0		False	False	-0.36002824311806936	465.0		False	False	-0.40363693240984744	1246.0		False
chr2R	13980000	13982000	chr2R	False	-0.27680385581950123	142.0	0.32778778453830615	True	False	-0.5083468657988954	463.0	0.22134339148192345	True	False	-0.5137189922101013	1253.0	0.14839802069489227	True
chr2R	13982000	13984000	chr2R	False	-0.13595177586895313	139.0		False	False	-0.40393575916652213	462.0		False	False	-0.4539176890694044	1267.0		False
chr2R	13984000	13986000	chr2R	False	-0.07420403410716996	140.0		False	False	-0.3723854496380522	469.0		False	False	-0.4257804174413029	1286.0		False
chr2R	13986000	13988000	chr2R	False	0.05098392871880493	139.0		False	False	-0.287003474316972	476.0		False	False	-0.36532097151520904	1305.0		False
chr2R	13988000	13990000	chr2R	False	-0.15205759838093172	139.0		False	False	-0.4274390018056615	480.0		False	False	-0.46868758303557173	1318.0		False
chr2R	13990000	13992000	chr2R	False	-0.7444669930872188	138.0	1.09957995510488	True	False	-0.8118586615192953	481.0	0.7813512030787793	True	False	-0.7287874665848958	1339.0	0.5711751433784763	True
chr2R	13992000	13994000	chr2R	False	-0.4816077885458729	135.0		False	False	-0.5178971407555123	477.0		False	False	-0.5235659523645827	1350.0		False
chr2R	13994000	13996000	chr2R	False	0.0018242041160482325	134.0		False	False	-0.12465854016611769	481.0		False	False	-0.22564016575650708	1363.0		False
chr2R	13996000	13998000	chr2R	False	0.3042359964440637	136.0		False	False	0.1604521376209304	485.0		False	False	0.01594054441962412	1354.0		False
chr2R	13998000	14000000	chr2R	False	0.497229061131678	136.0		False	False	0.3219699800071904	490.0		False	False	0.17305166384164103	1335.0		False
chr2R	14000000	14002000	chr2R	False	0.5277263351379974	139.0		False	False	0.37547518737931607	502.0		False	False	0.23920945057783174	1328.0		False
chr2R	14002000	14004000	chr2R	False	0.6512666424333196	143.0		False	False	0.48476440173786617	511.0		False	False	0.359844556298895	1318.0		False
chr2R	14004000	14006000	chr2R	False	0.6741719121758427	142.0		False	False	0.48826506304971884	520.0		False	False	0.3959165849388491	1305.0		False
chr2R	14006000	14008000	chr2R	False	0.6970269603314716	143.0		False	False	0.5214886976103392	527.0		False	False	0.44280714088031314	1303.0		False
chr2R	14008000	14010000	chr2R	False	0.8691911288240733	143.0		False	False	0.5926562109476703	534.0		False	False	0.5158755019757637	1304.0		False
chr2R	14010000	14012000	chr2R	False	0.9462492932579862	144.0		False	False	0.6470050787241756	546.0		False	False	0.5819797484702349	1298.0		False
chr2R	14012000	14014000	chr2R	False	1.0802507870522384	144.0		False	False	0.7126550911030964	553.0		False	False	0.6390471807973694	1310.0		False
chr2R	14014000	14016000	chr2R	False	1.1920023239947029	144.0		False	False	0.7398704041921562	560.0		False	False	0.6714326667829842	1326.0		False
chr2R	14016000	14018000	chr2R	False	1.169804741779767	144.0		False	False	0.7559884075222263	567.0		False	False	0.6976989877312005	1340.0		False
chr2R	14018000	14020000	chr2R	False	1.0889263758753729	144.0		False	False	0.736764129386553	574.0		False	False	0.6852635644406112	1352.0		False
chr2R	14020000	14022000	chr2R	False	1.0505141074990962	144.0		False	False	0.7559118035210368	576.0		False	False	0.693234147429424	1370.0		False
chr2R	14022000	14024000	chr2R	False	1.0350166426090215	144.0		False	False	0.7573436773155864	582.0		False	False	0.6979570098650469	1386.0		False
chr2R	14024000	14026000	chr2R	False	0.9915877601837999	144.0		False	False	0.7302117450086396	585.0		False	False	0.6722753069378389	1400.0		False
chr2R	14026000	14028000	chr2R	False	1.0302552685152961	144.0		False	False	0.7345744706351143	592.0		False	False	0.682582922656788	1413.0		False
chr2R	14028000	14030000	chr2R	False	0.9924039950236146	144.0		False	False	0.6969085574387947	597.0		False	False	0.655109528053921	1432.0		False
chr2R	14030000	14032000	chr2R	False	0.9596672086116148	144.0		False	False	0.6720733554921525	603.0		False	False	0.6339032264924104	1455.0		False
chr2R	14032000	14034000	chr2R	False	0.7718237772176086	144.0		False	False	0.5212186337213254	607.0		False	False	0.5232138666439574	1465.0		False
chr2R	14034000	14036000	chr2R	False	0.6311156380872038	144.0		False	False	0.4488552280401541	612.0		False	False	0.463656152501434	1491.0		False
chr2R	14036000	14038000	chr2R	False	0.4782970348464478	144.0		False	False	0.34043371342407847	612.0		False	False	0.38908253838928136	1512.0		False
chr2R	14038000	14040000	chr2R	False	0.23838323667767847	144.0		False	False	0.16068292522716052	612.0		False	False	0.2625899672067482	1528.0		False
chr2R	14040000	14042000	chr2R	False	0.18797012807848648	144.0		False	False	0.1313954604067386	614.0		False	False	0.2508436433361321	1554.0		False
chr2R	14042000	14044000	chr2R	False	0.20825357049329044	144.0		False	False	0.15459316225548636	616.0		False	False	0.27859318262033744	1588.0		False
chr2R	14044000	14046000	chr2R	False	0.19176544770472145	144.0		False	False	0.14859316355829374	613.0		False	False	0.28778844347774607	1606.0		False
chr2R	14046000	14048000	chr2R	False	0.15384181736565739	144.0		False	False	0.16316774810036902	588.0		False	False	0.28139791290690724	1629.0		False
chr2R	14048000	14050000	chr2R	False	0.08255234836071992	144.0		False	False	0.14165107623724804	565.0		False	False	0.25316493379204724	1654.0		False
chr2R	14050000	14052000	chr2R	False	-0.11308913382369921	144.0	1.1493296501404455	True	False	0.053856507159884236	541.0	0.7034871701557022	True	False	0.1860629372311701	1680.0	0.5118940726338769	True
chr2R	14052000	14054000	chr2R	False	-0.08096482473671844	143.0		False	False	0.09005282633114674	516.0		False	False	0.1939542312293068	1701.0		False
chr2R	14054000	14056000	chr2R	False	-0.056280518470232	144.0		False	False	0.12597564129749178	492.0		False	False	0.20925090846041713	1732.0		False
chr2R	14056000	14058000	chr2R	False	-0.0864147518174732	144.0		False	False	0.13488664749911367	467.0		False	False	0.20408782080365453	1757.0		False
chr2R	14058000	14060000	chr2R	False	-0.048984243229353526	144.0		False	False	0.18359461151375187	443.0		False	False	0.2118485189718719	1772.0		False
chr2R	14060000	14062000	chr2R	False	-0.033393407923102476	144.0		False	False	0.1604397232711194	433.0		False	False	0.21543196110596502	1794.0		False
chr2R	14062000	14064000	chr2R	False	0.05208083529928529	144.0		False	False	0.23191709054645215	435.0		False	False	0.27202530847271567	1799.0		False
chr2R	14064000	14066000	chr2R	False	0.08459510274220203	144.0		False	False	0.26998777801936075	434.0		False	False	0.2957532638464397	1814.0		False
chr2R	14066000	14068000	chr2R	False	0.10637395647407709	144.0		False	False	0.30814442505486556	434.0		False	False	0.31994621701014225	1818.0		False
chr2R	14068000	14070000	chr2R	False	0.12980860580920428	144.0		False	False	0.3658731081352103	435.0		False	False	0.35184936688832597	1835.0		False
chr2R	14070000	14072000	chr2R	False	0.13966648523587805	144.0		False	False	0.4360424039918828	435.0		False	False	0.38766226928109465	1848.0		False
chr2R	14072000	14074000	chr2R	False	0.2568224707622652	132.0		False	False	0.5125283517441377	437.0		False	False	0.43511520439846535	1857.0		False
chr2R	14074000	14076000	chr2R	False	0.4022095935880333	120.0		False	False	0.6364399087587832	439.0		False	False	0.5107196731823975	1855.0		False
chr2R	14076000	14078000	chr2R	False	0.5438566022777294	108.0		False	False	0.7464902633762103	441.0		False	False	0.5700426892068882	1864.0		False
chr2R	14078000	14080000	chr2R	False	0.6510678446982503	96.0		False	False	0.8269482707886715	442.0		False	False	0.6143363808686612	1853.0		False
chr2R	14080000	14082000	chr2R	False	0.74033222902246	84.0		False	False	0.8888770851528224	443.0		False	False	0.644316472006585	1843.0		False
chr2R	14082000	14084000	chr2R	False	0.807509526895226	72.0		False	False	0.9278219836417743	444.0		False	False	0.6643924539806012	1832.0		False
chr2R	14084000	14086000	chr2R	False	0.8447463718545288	60.0		False	False	0.9753171952300657	446.0		False	False	0.684432186443818	1833.0		False
chr2R	14086000	14088000	chr2R	False	0.6138923717698846	60.0	0.23085400008464418	True	False	1.0422299887861237	446.0		False	False	0.6995557470868623	1835.0		False
chr2R	14088000	14090000	chr2R	False	0.7059405807910558	60.0		False	False	1.0927937656298459	447.0		False	False	0.7108024544641116	1829.0		False
chr2R	14090000	14092000	chr2R	False	0.7887123369402009	60.0		False	False	1.137165834332281	448.0		False	False	0.7174398448150316	1815.0		False
chr2R	14092000	14094000	chr2R	False	0.9533651501678816	60.0		False	False	1.1925989536513926	448.0		False	False	0.7468214977004665	1765.0		False
chr2R	14094000	14096000	chr2R	False	1.0285054865653362	60.0		False	False	1.214767559387763	449.0		False	False	0.7767545088066321	1719.0		False
chr2R	14096000	14098000	chr2R	False	1.031049922923098	66.0		False	False	1.2142898865515404	455.0		False	False	0.7823449022507643	1705.0		False
chr2R	14098000	14100000	chr2R	False	0.9837986826999502	70.0		False	False	1.2143815491439638	460.0		False	False	0.7797054507397362	1706.0		False
chr2R	14100000	14102000	chr2R	False	0.9588322350911214	72.0		False	False	1.2136731031089096	461.0		False	False	0.7739057890381696	1714.0		False
chr2R	14102000	14104000	chr2R	False	0.9814827086462683	72.0		False	False	1.20842583700867	462.0		False	False	0.7715720168718736	1711.0		False
chr2R	14104000	14106000	chr2R	False	1.0083557869439288	70.0		False	False	1.1949916313472315	460.0		False	False	0.7754696837683668	1701.0		False
chr2R	14106000	14108000	chr2R	False	1.0362405163167463	66.0		False	False	1.1836062790652502	455.0		False	False	0.7765259297135488	1694.0		False
chr2R	14108000	14110000	chr2R	False	0.9819211511480136	60.0		False	False	1.1952549083112285	446.0		False	False	0.7714099800276657	1696.0		False
chr2R	14110000	14112000	chr2R	False	0.7917163880847178	60.0	0.15020141348452787	True	False	1.1747976038825971	439.0		False	False	0.7739436277514905	1684.0		False
chr2R	14112000	14114000	chr2R	False	0.8591374641601505	60.0		False	False	1.1485566607664013	434.0		False	False	0.7720555257967189	1666.0		False
chr2R	14114000	14116000	chr2R	False	0.8698373528173593	60.0		False	False	1.121825756005909	430.0		False	False	0.7550701237702725	1663.0		False
chr2R	14116000	14118000	chr2R	False	0.8867938070630157	60.0		False	False	1.0869239288639096	425.0		False	False	0.7267258545703864	1653.0		False
chr2R	14118000	14120000	chr2R	False	0.9419178015692456	60.0		False	False	1.0608916983046954	413.0		False	False	0.7040818389827035	1636.0		False
chr2R	14120000	14122000	chr2R	False	0.8851539813954841	72.0		False	False	1.0034908229490835	409.0		False	False	0.6821802209056111	1608.0		False
chr2R	14122000	14124000	chr2R	False	0.7942863198101823	84.0		False	False	0.9519830491927355	402.0		False	False	0.6521498181067606	1596.0		False
chr2R	14124000	14126000	chr2R	False	0.722170823765995	96.0		False	False	0.8672204559288759	400.0		False	False	0.6113951111596749	1588.0		False
chr2R	14126000	14128000	chr2R	False	0.6334290015451545	107.0		False	False	0.7632010919543516	395.0		False	False	0.5557382095089244	1564.0		False
chr2R	14128000	14130000	chr2R	False	0.47572704149358136	118.0		False	False	0.6550353947025713	383.0		False	False	0.4778844966297856	1545.0		False
chr2R	14130000	14132000	chr2R	False	0.2659453298566092	130.0		False	False	0.5139012949590941	376.0		False	False	0.39371269281896376	1522.0		False
chr2R	14132000	14134000	chr2R	False	0.03954392321506665	141.0		False	False	0.34600272497261847	372.0		False	False	0.288275490730624	1497.0		False
chr2R	14134000	14136000	chr2R	False	0.029460176160705405	144.0		False	False	0.23706278661802863	369.0		False	False	0.2295839047089319	1478.0		False
chr2R	14136000	14138000	chr2R	False	0.004632030921874428	143.0		False	False	0.1506169884446039	365.0		False	False	0.1531314704275705	1448.0		False
chr2R	14138000	14140000	chr2R	False	-0.1130195577323984	143.0		False	False	0.0355894907633432	363.0		False	False	0.05545256245764731	1416.0		False
chr2R	14140000	14142000	chr2R	False	-0.36875114153111016	139.0		False	False	-0.16712837596449048	352.0		False	False	-0.10536510328992393	1393.0		False
chr2R	14142000	14144000	chr2R	False	-0.4901306927733434	138.0	0.8847916135878926	True	False	-0.27769471092688963	341.0	0.13867310722539472	True	False	-0.24378814505738325	1380.0		False
chr2R	14144000	14146000	chr2R	False	-0.31894903048368356	139.0		False	False	-0.1390216037014949	331.0		False	False	-0.23870850292701118	1362.0		False
chr2R	14146000	14148000	chr2R	False	-0.2511780481440066	135.0		False	False	-0.17706079644069583	342.0		False	False	-0.28762187512237897	1342.0		False
chr2R	14148000	14150000	chr2R	False	-0.27451347762458134	134.0		False	False	-0.28879036365276883	362.0	0.20569482870723169	True	False	-0.3730605709229874	1337.0	0.22048973005740427	True
chr2R	14150000	14152000	chr2R	False	-0.06109225435877759	134.0		False	False	-0.20161675234978116	384.0		False	False	-0.33860781938965434	1319.0		False
chr2R	14152000	14154000	chr2R	False	-0.09136436266898329	135.0		False	False	-0.2779223388506901	402.0		False	False	-0.3726645040158769	1305.0		False
chr2R	14154000	14156000	chr2R	False	0.03191839679572074	139.0		False	False	-0.20294703832775132	420.0		False	False	-0.3013576864730017	1297.0		False
chr2R	14156000	14158000	chr2R	False	0.19921595246812016	141.0		False	False	-0.10353725244759554	437.0		False	False	-0.20875467404284534	1282.0		False
chr2R	14158000	14160000	chr2R	False	0.2869902410982082	141.0		False	False	-0.08309553494553715	457.0		False	False	-0.15656361555793533	1273.0		False
chr2R	14160000	14162000	chr2R	False	0.26349600892346886	143.0		False	False	-0.11863104666205987	474.0		False	False	-0.15257084086558312	1259.0		False
chr2R	14162000	14164000	chr2R	False	0.19382596942265995	142.0		False	False	-0.1835284409484795	473.0		False	False	-0.19952566572373984	1247.0		False
chr2R	14164000	14166000	chr2R	False	0.10032913600684316	144.0		False	False	-0.2662583992833246	480.0		False	False	-0.24695887344551937	1234.0		False
chr2R	14166000	14168000	chr2R	False	0.13689172369771552	143.0		False	False	-0.23536095411105912	480.0		False	False	-0.2259822505322261	1240.0		False
chr2R	14168000	14170000	chr2R	False	0.16608267277411168	132.0		False	False	-0.27132185208470216	476.0		False	False	-0.2616759558238329	1241.0		False
chr2R	14170000	14172000	chr2R	False	0.13168679345854903	120.0		False	False	-0.39063122612125356	481.0		False	False	-0.34037745576492584	1246.0		False
chr2R	14172000	14174000	chr2R	False	0.17614949105276925	110.0		False	False	-0.4209355213046822	484.0		False	False	-0.3589525340300447	1255.0		False
chr2R	14174000	14176000	chr2R	False	-0.14619383006134595	111.0		False	False	-0.60742718266491	486.0	0.5374565015665901	True	False	-0.48339815046258244	1259.0	0.3537061313304224	True
chr2R	14176000	14178000	chr2R	False	-0.20073288861630217	110.0	0.4877231297145104	True	False	-0.5551369140542094	487.0		False	False	-0.4378878441210753	1262.0		False
chr2R	14178000	14180000	chr2R	False	0.02915921609982582	111.0		False	False	-0.3463393342460908	486.0		False	False	-0.2940390406064825	1266.0		False
chr2R	14180000	14182000	chr2R	False	-0.06781902072458781	113.0		False	False	-0.36595073903443565	486.0		False	False	-0.30462488370803986	1274.0		False
chr2R	14182000	14184000	chr2R	False	-0.05119581284551449	114.0		False	False	-0.31451080875571447	492.0		False	False	-0.26937127379901593	1290.0		False
chr2R	14184000	14186000	chr2R	False	0.0013307008689598576	113.0		False	False	-0.2578700449362884	496.0		False	False	-0.22781182101857256	1287.0		False
chr2R	14186000	14188000	chr2R	False	-0.07063193094512173	116.0		False	False	-0.2591742816912641	499.0		False	False	-0.21713294940315747	1280.0		False
chr2R	14188000	14190000	chr2R	False	-0.18964869717283708	120.0	0.2188079132726629	True	False	-0.32564825777096634	502.0		False	False	-0.27089321185864135	1288.0		False
chr2R	14190000	14192000	chr2R	False	-0.11405851604971201	122.0		False	False	-0.37154175379209337	513.0		False	False	-0.30043101294401503	1293.0		False
chr2R	14192000	14194000	chr2R	False	-0.06975740786386479	125.0		False	False	-0.37231156550530403	514.0	0.11444152056901563	True	False	-0.3040040248014716	1297.0		False
chr2R	14194000	14196000	chr2R	False	-0.025820655890792788	124.0		False	False	-0.3661060064984768	517.0		False	False	-0.307496311216199	1302.0		False
chr2R	14196000	14198000	chr2R	False	0.10963157337626422	123.0		False	False	-0.3268037748076655	529.0		False	False	-0.276029029351186	1331.0		False
chr2R	14198000	14200000	chr2R	False	0.332275620254623	123.0		False	False	-0.17299229693527485	528.0		False	False	-0.1712751828786134	1350.0		False
chr2R	14200000	14202000	chr2R	False	0.3803757034056818	121.0		False	False	-0.09385655797932477	527.0		False	False	-0.12969201913216005	1378.0		False
chr2R	14202000	14204000	chr2R	False	0.3946609208145492	118.0		False	False	-0.06997068109831996	524.0		False	False	-0.13455199439035906	1405.0		False
chr2R	14204000	14206000	chr2R	False	0.32783374277072375	118.0		False	False	-0.10121262064939095	525.0		False	False	-0.16815990401234548	1428.0		False
chr2R	14206000	14208000	chr2R	False	0.25791242834807027	116.0		False	False	-0.12372558088808784	528.0		False	False	-0.1988902581508544	1443.0		False
chr2R	14208000	14210000	chr2R	False	0.07741508704628268	116.0		False	False	-0.2072688459292961	528.0		False	False	-0.2695922032862817	1462.0		False
chr2R	14210000	14212000	chr2R	False	-0.1756773064350096	115.0		False	False	-0.32018808085067585	527.0		False	False	-0.35833271740264083	1477.0		False
chr2R	14212000	14214000	chr2R	False	-0.5344256748673094	115.0		False	False	-0.5087847911513349	527.0		False	False	-0.48503509369694375	1477.0		False
chr2R	14214000	14216000	chr2R	False	-0.6090854401369359	116.0		False	False	-0.6337992545463575	527.0		False	False	-0.5657952596849875	1484.0		False
chr2R	14216000	14218000	chr2R	False	-0.9437495229517595	128.0	1.717070768109438	True	False	-0.7921887669799466	532.0	1.4261246378139028	True	False	-0.6670484307553355	1483.0	1.1738466112803103	True
chr2R	14218000	14220000	chr2R	False	-0.612749522567921	140.0		False	False	-0.5899956112822038	531.0		False	False	-0.5461185085668482	1493.0		False
chr2R	14220000	14222000	chr2R	False	-0.3397402641781088	143.0		False	False	-0.4429111734609196	532.0		False	False	-0.4428662600023979	1500.0		False
chr2R	14222000	14224000	chr2R	False	-0.08882015524696835	142.0		False	False	-0.2793767448690284	533.0		False	False	-0.3266046339294959	1504.0		False
chr2R	14224000	14226000	chr2R	False	-0.01210831561578659	142.0		False	False	-0.2088350841665592	530.0		False	False	-0.28240268195886553	1523.0		False
chr2R	14226000	14228000	chr2R	False	0.0909279286809858	142.0		False	False	-0.1374518598660185	527.0		False	False	-0.2348492747633154	1546.0		False
chr2R	14228000	14230000	chr2R	False	0.12187351510902406	144.0		False	False	-0.10623570244703368	522.0		False	False	-0.21217970004749956	1543.0		False
chr2R	14230000	14232000	chr2R	False	0.2656475764171301	144.0		False	False	-0.02431222054187142	520.0		False	False	-0.1527371723997048	1551.0		False
chr2R	14232000	14234000	chr2R	False	0.35551797452443085	144.0		False	False	0.05477996251462679	513.0		False	False	-0.10643300246854805	1553.0		False
chr2R	14234000	14236000	chr2R	False	0.2324074322020675	144.0		False	False	-0.03233826449251587	512.0		False	False	-0.17418897396545688	1559.0		False
chr2R	14236000	14238000	chr2R	False	0.13079743041329434	144.0	0.2247205441111365	True	False	-0.1097879548501733	509.0	0.1645679173648001	True	False	-0.22916670672814063	1556.0	0.12273370425959258	True
chr2R	14238000	14240000	chr2R	False	0.3440527880309765	144.0		False	False	0.03257418120258276	509.0		False	False	-0.13673074546969968	1573.0		False
chr2R	14240000	14242000	chr2R	False	0.31563710586689014	144.0		False	False	0.02600664951197539	510.0		False	False	-0.154728417812068	1577.0		False
chr2R	14242000	14244000	chr2R	False	0.5372839483542434	144.0		False	False	0.13989342355220255	533.0		False	False	-0.03928321142879072	1585.0		False
chr2R	14244000	14246000	chr2R	False	0.6209471293038351	144.0		False	False	0.1624712036625997	555.0		False	False	0.009020636257571402	1595.0		False
chr2R	14246000	14248000	chr2R	False	0.7093204232650241	144.0		False	False	0.22014737498774106	566.0		False	False	0.06574644834130294	1615.0		False
chr2R	14248000	14250000	chr2R	False	0.7362077908781397	144.0		False	False	0.23819073666999077	570.0		False	False	0.0893837262252513	1623.0		False
chr2R	14250000	14252000	chr2R	False	0.7413803353759614	143.0		False	False	0.24693395954299674	571.0		False	False	0.09353833299759488	1634.0		False
chr2R	14252000	14254000	chr2R	False	0.6697277025074615	144.0		False	False	0.22216585225000554	573.0		False	False	0.06960097555471538	1645.0		False
chr2R	14254000	14256000	chr2R	False	0.5110889843850592	143.0		False	False	0.10957164778347528	575.0		False	False	-0.015021524988692017	1661.0		False
chr2R	14256000	14258000	chr2R	False	0.32395048679640154	143.0		False	False	-0.023275791880070753	582.0		False	False	-0.1106098800413177	1685.0		False
chr2R	14258000	14260000	chr2R	False	0.36514862348648464	143.0		False	False	0.004230427191691924	586.0		False	False	-0.08565436652028645	1705.0		False
chr2R	14260000	14262000	chr2R	False	0.21971177368212497	143.0		False	False	-0.08295547925450864	584.0		False	False	-0.14687933643919826	1712.0		False
chr2R	14262000	14264000	chr2R	False	0.11340837683920596	143.0		False	False	-0.14569314955491108	586.0		False	False	-0.19409002561194214	1741.0		False
chr2R	14264000	14266000	chr2R	False	0.012756860210059649	143.0		False	False	-0.19050316675891907	584.0		False	False	-0.22137701432740678	1761.0		False
chr2R	14266000	14268000	chr2R	False	-0.0200206581122082	143.0		False	False	-0.21413376109987467	590.0		False	False	-0.2337660692444842	1784.0		False
chr2R	14268000	14270000	chr2R	False	-0.16889605592490461	143.0		False	False	-0.3080172146505551	598.0		False	False	-0.2861077932368049	1800.0		False
chr2R	14270000	14272000	chr2R	False	-0.25666523437586186	143.0		False	False	-0.3532832122030329	599.0	0.6002171717460296	True	False	-0.3124388349252375	1810.0	0.4059771679228324	True
chr2R	14272000	14274000	chr2R	False	-0.2651536207241672	143.0	0.8924206702674482	True	False	-0.34811582366691385	602.0		False	False	-0.29449269740773204	1826.0		False
chr2R	14274000	14276000	chr2R	False	-0.038370852063399435	143.0		False	False	-0.20115298753221497	602.0		False	False	-0.20110050841079813	1850.0		False
chr2R	14276000	14278000	chr2R	False	0.042162446380159424	143.0		False	False	-0.13337101981747573	598.0		False	False	-0.15033004321729102	1860.0		False
chr2R	14278000	14280000	chr2R	False	0.27209562835547013	143.0		False	False	-0.015356669358349229	599.0		False	False	-0.06737520901844146	1867.0		False
chr2R	14280000	14282000	chr2R	False	0.4029464770845452	144.0		False	False	0.06038309263588592	600.0		False	False	-0.009985372833642986	1879.0		False
chr2R	14282000	14284000	chr2R	False	0.5002703700526909	144.0		False	False	0.143372093651226	601.0		False	False	0.054135199030639604	1890.0		False
chr2R	14284000	14286000	chr2R	False	0.5849625007211562	144.0		False	False	0.23730164939143084	603.0		False	False	0.12143620296760425	1900.0		False
chr2R	14286000	14288000	chr2R	False	0.6110607809867222	144.0		False	False	0.2759134223198366	607.0		False	False	0.15634466021314564	1909.0		False
