col_index,pct_conserved,nongap_n
1772,62.5,16
1773,50.0,2
1774,50.0,14
1775,71.42857142857143,14
1776,,0
1777,,0
1778,,0
1779,,0
1780,,0
1781,,0
1782,,0
1783,64.28571428571429,14
1784,42.857142857142854,14
1785,57.142857142857146,14
1786,85.71428571428571,14
1787,100.0,14
1788,100.0,14
1789,100.0,14
1790,100.0,14
1791,100.0,14
1792,100.0,14
1793,64.28571428571429,14
1794,,0
1795,,0
1796,,0
1797,,0
1798,92.85714285714286,14
1799,57.142857142857146,14
1800,100.0,13
1801,75.0,4
1802,,0
1803,,0
1804,,0
1805,,0
1806,,0
1807,100.0,1
1808,62.5,16
1809,81.25,16
1810,68.75,16
1811,75.0,16
1812,68.75,16
1813,81.25,16
1814,53.84615384615385,13
1815,75.0,16
1816,50.0,16
1817,50.0,16
1818,62.5,16
1819,,0
1820,,0
1821,,0
1822,,0
1823,,0
1824,,0
1825,,0
1826,,0
1827,,0
1828,,0
1829,,0
1830,,0
1831,,0
1832,,0
1833,,0
1834,,0
1835,,0
1836,,0
1837,,0
1838,,0
1839,,0
1840,,0
1841,,0
1842,,0
1843,,0
1844,,0
1845,62.5,16
1846,50.0,16
1847,56.25,16
1848,56.25,16
1849,68.75,16
1850,50.0,16
1851,81.25,16
1852,,0
1853,,0
1854,,0
1855,,0
1856,,0
1857,,0
1858,,0
1859,,0
1860,,0
1861,56.25,16
1862,75.0,16
1863,,0
1864,,0
1865,66.66666666666667,15
1866,93.33333333333333,15
1867,40.0,15
1868,53.333333333333336,15
1869,86.66666666666667,15
1870,93.75,16
1871,56.25,16
1872,81.25,16
1873,37.5,16
1874,69.23076923076923,13
1875,84.61538461538461,13
1876,91.66666666666667,12
1877,50.0,2
1878,50.0,2
1879,50.0,2
1880,100.0,2
1881,50.0,2
1882,100.0,2
1883,100.0,2
1884,75.0,4
1885,35.714285714285715,14
1886,66.66666666666667,15
1887,,0
1888,,0
1889,,0
1890,62.5,16
1891,56.25,16
1892,25.0,16
1893,93.75,16
1894,56.25,16
1895,93.75,16
1896,,0
1897,,0
1898,,0
1899,,0
1900,100.0,1
1901,100.0,1
1902,100.0,1
1903,100.0,1
1904,100.0,16
1905,100.0,16
1906,50.0,16
1907,100.0,16
1908,62.5,16
1909,87.5,16
1910,100.0,16
1911,100.0,16
1912,100.0,16
1913,100.0,16
1914,100.0,16
1915,62.5,16
1916,,0
1917,,0
1918,,0
1919,,0
1920,,0
1921,,0
1922,,0
1923,,0
1924,,0
1925,,0
1926,,0
1927,,0
1928,,0
1929,,0
1930,,0
1931,,0
1932,,0
1933,,0
1934,,0
1935,,0
1936,40.0,15
1937,42.857142857142854,7
1938,40.0,15
1939,100.0,1
1940,100.0,1
1941,100.0,1
1942,100.0,1
1943,50.0,2
1944,60.0,5
1945,53.333333333333336,15
1946,66.66666666666667,15
1947,46.666666666666664,15
1948,87.5,16
1949,62.5,16
1950,25.0,16
1951,57.142857142857146,14
1952,57.142857142857146,14
1953,37.5,16
1954,93.75,16
1955,62.5,16
1956,93.75,16
1957,68.75,16
1958,81.25,16
1959,87.5,16
1960,75.0,16
1961,50.0,16
1962,56.25,16
1963,100.0,3
1964,100.0,3
1965,75.0,4
1966,100.0,4
1967,100.0,4
1968,75.0,16
1969,,0
1970,,0
1971,,0
1972,,0
1973,62.5,16
1974,56.25,16
1975,93.75,16
1976,68.75,16
1977,68.75,16
1978,75.0,16
1979,75.0,16
1980,75.0,16
1981,50.0,16
1982,50.0,6
1983,50.0,6
1984,66.66666666666667,6
1985,66.66666666666667,6
1986,66.66666666666667,6
1987,66.66666666666667,6
1988,66.66666666666667,6
1989,66.66666666666667,6
1990,83.33333333333333,6
1991,50.0,6
1992,66.66666666666667,6
1993,50.0,6
1994,50.0,6
1995,60.0,5
1996,60.0,5
1997,80.0,5
1998,60.0,5
1999,60.0,5
2000,60.0,5
2001,100.0,5
2002,60.0,5
2003,60.0,5
2004,80.0,5
2005,60.0,5
2006,75.0,4
2007,75.0,4
2008,75.0,4
2009,75.0,4
2010,50.0,4
2011,50.0,4
2012,50.0,4
2013,75.0,4
2014,100.0,1
2015,100.0,1
2016,100.0,1
2017,100.0,1
2018,100.0,1
2019,100.0,1
2020,100.0,1
2021,100.0,1
2022,100.0,1
2023,100.0,1
2024,100.0,1
2025,100.0,1
2026,100.0,1
2027,100.0,1
2028,100.0,1
2029,100.0,1
2030,100.0,1
2031,100.0,1
2032,100.0,1
2033,100.0,1
2034,100.0,1
2035,100.0,1
2036,100.0,1
2037,100.0,1
2038,100.0,1
2039,100.0,1
2040,100.0,1
2041,100.0,1
2042,100.0,1
2043,100.0,1
2044,100.0,1
2045,100.0,1
2046,100.0,1
2047,100.0,1
2048,100.0,1
2049,100.0,1
2050,100.0,1
2051,100.0,1
2052,100.0,1
2053,100.0,1
2054,100.0,1
2055,100.0,1
2056,100.0,1
2057,100.0,1
2058,100.0,1
2059,100.0,1
2060,100.0,1
2061,100.0,1
2062,100.0,1
2063,100.0,1
2064,100.0,1
2065,100.0,1
2066,100.0,1
2067,100.0,1
2068,100.0,1
2069,100.0,1
2070,100.0,1
2071,100.0,1
2072,100.0,1
2073,100.0,1
2074,100.0,1
2075,100.0,1
2076,100.0,1
2077,100.0,1
2078,100.0,1
2079,100.0,1
2080,100.0,1
2081,100.0,1
2082,100.0,1
2083,100.0,1
2084,100.0,1
2085,100.0,1
2086,100.0,1
2087,100.0,1
2088,100.0,1
2089,100.0,1
2090,100.0,1
2091,100.0,1
2092,100.0,1
2093,100.0,1
2094,100.0,1
2095,100.0,1
2096,100.0,1
2097,100.0,1
2098,100.0,1
2099,100.0,1
2100,100.0,1
2101,100.0,1
2102,100.0,1
2103,100.0,1
2104,100.0,1
2105,100.0,1
2106,100.0,1
2107,100.0,1
2108,100.0,1
2109,100.0,1
2110,100.0,1
2111,100.0,1
2112,100.0,1
2113,100.0,1
2114,100.0,1
2115,100.0,1
2116,100.0,1
2117,100.0,1
2118,100.0,1
2119,100.0,1
2120,100.0,1
2121,100.0,1
2122,100.0,1
2123,100.0,1
2124,100.0,1
2125,100.0,1
2126,100.0,1
2127,100.0,1
2128,100.0,1
2129,100.0,1
2130,100.0,1
2131,100.0,1
2132,100.0,1
2133,100.0,1
2134,100.0,1
2135,100.0,1
2136,100.0,1
2137,100.0,1
2138,100.0,1
2139,100.0,1
2140,100.0,1
2141,100.0,1
2142,100.0,1
2143,100.0,1
2144,100.0,1
2145,100.0,1
2146,100.0,1
2147,100.0,1
2148,100.0,1
2149,100.0,1
2150,100.0,1
2151,100.0,1
2152,100.0,1
2153,100.0,1
2154,100.0,1
2155,100.0,1
2156,100.0,1
2157,100.0,1
2158,100.0,1
2159,100.0,1
2160,100.0,1
2161,100.0,1
2162,100.0,1
2163,100.0,1
2164,100.0,1
2165,100.0,1
2166,100.0,1
2167,100.0,1
2168,100.0,1
2169,100.0,1
2170,100.0,1
2171,100.0,1
2172,100.0,1
2173,100.0,1
2174,100.0,1
2175,100.0,1
2176,100.0,1
2177,100.0,1
2178,100.0,1
2179,100.0,1
2180,100.0,1
2181,100.0,1
2182,100.0,1
2183,100.0,1
2184,100.0,1
2185,100.0,1
2186,100.0,1
2187,100.0,1
2188,100.0,1
2189,100.0,1
2190,100.0,1
2191,100.0,1
2192,100.0,1
2193,100.0,1
2194,100.0,1
2195,100.0,1
2196,100.0,1
2197,100.0,1
2198,100.0,1
2199,100.0,1
2200,100.0,1
2201,100.0,1
2202,100.0,1
2203,100.0,1
2204,100.0,1
2205,100.0,1
2206,100.0,1
2207,100.0,1
2208,100.0,1
2209,100.0,1
2210,100.0,1
2211,100.0,1
2212,100.0,1
2213,100.0,1
2214,100.0,1
2215,100.0,1
2216,100.0,1
2217,100.0,1
2218,100.0,1
2219,100.0,1
2220,100.0,1
2221,100.0,1
2222,100.0,1
2223,100.0,1
2224,100.0,1
2225,100.0,1
2226,100.0,1
2227,100.0,1
2228,100.0,1
2229,100.0,1
2230,100.0,1
2231,100.0,1
2232,100.0,1
2233,100.0,1
2234,100.0,1
2235,100.0,1
2236,100.0,1
2237,100.0,1
2238,100.0,1
2239,100.0,1
2240,100.0,1
2241,100.0,1
2242,100.0,1
2243,100.0,1
2244,100.0,1
2245,100.0,1
2246,100.0,1
2247,100.0,1
2248,100.0,1
2249,100.0,1
2250,100.0,1
2251,100.0,1
2252,100.0,1
2253,100.0,1
2254,100.0,1
2255,100.0,1
2256,100.0,1
2257,100.0,1
2258,100.0,1
2259,100.0,1
2260,100.0,1
2261,100.0,1
2262,100.0,1
2263,100.0,1
2264,100.0,1
2265,100.0,1
2266,100.0,1
2267,100.0,1
2268,100.0,1
2269,100.0,1
2270,100.0,1
2271,100.0,1
2272,100.0,1
2273,100.0,1
2274,100.0,1
2275,100.0,1
2276,100.0,1
2277,100.0,1
2278,100.0,1
2279,100.0,1
2280,100.0,1
2281,100.0,1
2282,100.0,1
2283,100.0,1
2284,100.0,1
2285,100.0,1
2286,100.0,1
2287,100.0,1
2288,100.0,1
2289,100.0,1
2290,100.0,1
2291,100.0,1
2292,100.0,1
2293,100.0,1
2294,100.0,1
2295,100.0,1
2296,100.0,1
2297,100.0,1
2298,100.0,1
2299,100.0,1
2300,100.0,1
2301,100.0,1
2302,100.0,1
2303,100.0,1
2304,100.0,1
2305,100.0,1
2306,100.0,1
2307,100.0,1
2308,100.0,1
2309,100.0,1
2310,100.0,1
2311,100.0,1
2312,100.0,1
2313,100.0,1
2314,100.0,1
2315,100.0,1
2316,100.0,1
2317,100.0,1
2318,100.0,1
2319,100.0,1
2320,100.0,1
2321,100.0,1
2322,100.0,1
2323,100.0,1
2324,100.0,1
2325,100.0,1
2326,100.0,1
2327,100.0,1
2328,100.0,1
2329,100.0,1
2330,100.0,1
2331,100.0,1
2332,100.0,1
2333,100.0,1
2334,100.0,1
2335,100.0,1
2336,100.0,1
2337,100.0,1
2338,100.0,1
2339,100.0,1
2340,100.0,1
2341,100.0,1
2342,100.0,1
2343,100.0,1
2344,100.0,1
2345,100.0,1
2346,100.0,1
2347,100.0,1
2348,100.0,1
2349,100.0,1
2350,100.0,1
2351,100.0,1
2352,100.0,1
2353,100.0,1
2354,100.0,1
2355,100.0,1
2356,100.0,1
2357,100.0,1
2358,100.0,1
2359,100.0,1
2360,100.0,1
2361,100.0,1
2362,100.0,1
2363,100.0,1
2364,100.0,1
2365,100.0,1
2366,100.0,1
2367,100.0,1
2368,100.0,1
2369,100.0,1
2370,100.0,1
2371,100.0,1
2372,100.0,1
2373,100.0,1
2374,100.0,1
2375,100.0,1
2376,100.0,1
2377,100.0,1
2378,100.0,1
2379,100.0,1
2380,100.0,1
2381,100.0,1
2382,100.0,1
2383,100.0,1
2384,100.0,1
2385,100.0,1
2386,100.0,1
2387,100.0,1
2388,100.0,1
2389,100.0,1
2390,100.0,1
2391,100.0,1
2392,100.0,1
2393,100.0,1
2394,100.0,1
2395,100.0,1
2396,100.0,1
2397,100.0,1
2398,100.0,1
2399,100.0,1
2400,100.0,1
2401,100.0,1
2402,100.0,1
2403,100.0,1
2404,100.0,1
2405,100.0,1
2406,100.0,1
2407,100.0,1
2408,100.0,1
2409,100.0,1
2410,100.0,1
2411,100.0,1
2412,100.0,1
2413,100.0,1
2414,100.0,1
2415,100.0,1
2416,100.0,1
2417,100.0,1
2418,100.0,1
2419,100.0,1
2420,100.0,1
2421,100.0,1
2422,100.0,1
2423,100.0,1
2424,100.0,1
2425,100.0,1
2426,100.0,1
2427,100.0,1
2428,100.0,1
2429,100.0,1
2430,100.0,1
2431,100.0,1
2432,100.0,1
2433,100.0,1
2434,100.0,1
2435,100.0,1
2436,100.0,1
2437,100.0,1
2438,100.0,1
2439,100.0,1
2440,100.0,1
2441,100.0,1
2442,100.0,1
2443,100.0,1
2444,100.0,1
2445,100.0,1
2446,100.0,1
2447,100.0,1
2448,100.0,1
2449,100.0,1
2450,100.0,1
2451,100.0,1
2452,100.0,1
2453,100.0,1
2454,100.0,1
2455,100.0,1
2456,100.0,1
2457,100.0,1
2458,100.0,1
2459,100.0,1
2460,100.0,1
2461,100.0,1
2462,100.0,1
2463,100.0,1
2464,100.0,1
2465,100.0,1
2466,100.0,1
2467,100.0,1
2468,100.0,1
2469,100.0,1
2470,100.0,1
2471,100.0,1
2472,100.0,1
2473,100.0,1
2474,100.0,1
2475,100.0,1
2476,100.0,1
2477,100.0,1
2478,100.0,1
2479,100.0,1
2480,100.0,1
2481,100.0,1
2482,100.0,1
2483,100.0,1
2484,100.0,1
2485,100.0,1
2486,100.0,1
2487,100.0,1
2488,100.0,1
2489,100.0,1
2490,100.0,1
2491,100.0,1
2492,100.0,1
2493,100.0,1
2494,100.0,1
2495,100.0,1
2496,100.0,1
2497,100.0,1
2498,100.0,1
2499,100.0,1
2500,100.0,1
2501,100.0,1
2502,100.0,1
2503,100.0,1
2504,100.0,1
2505,100.0,1
2506,100.0,1
2507,100.0,1
2508,100.0,1
2509,100.0,1
2510,100.0,1
2511,100.0,1
2512,100.0,1
2513,100.0,1
2514,100.0,1
2515,100.0,1
2516,100.0,1
2517,100.0,1
2518,100.0,1
2519,100.0,1
2520,100.0,1
2521,100.0,1
2522,100.0,1
2523,100.0,1
2524,100.0,1
2525,100.0,1
2526,100.0,1
2527,100.0,1
2528,100.0,1
2529,100.0,1
2530,100.0,1
2531,100.0,1
2532,100.0,1
2533,100.0,1
2534,100.0,1
2535,100.0,1
2536,100.0,1
2537,100.0,1
2538,100.0,1
2539,100.0,1
2540,100.0,1
2541,100.0,1
2542,100.0,1
2543,100.0,1
2544,100.0,1
2545,100.0,1
2546,100.0,1
2547,100.0,1
2548,100.0,1
2549,100.0,1
2550,100.0,1
2551,100.0,1
2552,100.0,1
2553,100.0,1
2554,100.0,1
2555,100.0,1
2556,100.0,1
2557,100.0,1
2558,100.0,1
2559,100.0,1
2560,100.0,1
2561,100.0,1
2562,100.0,1
2563,100.0,1
2564,100.0,1
2565,100.0,1
2566,100.0,1
2567,100.0,1
2568,100.0,1
2569,100.0,1
2570,100.0,1
2571,100.0,1
2572,100.0,1
2573,100.0,1
2574,100.0,1
2575,100.0,1
2576,100.0,1
2577,100.0,1
2578,100.0,1
2579,100.0,1
2580,100.0,1
2581,100.0,1
2582,100.0,1
2583,100.0,1
2584,100.0,1
2585,100.0,1
2586,100.0,1
2587,100.0,1
2588,100.0,1
2589,100.0,1
2590,100.0,1
2591,100.0,1
2592,100.0,1
2593,100.0,1
2594,100.0,1
2595,100.0,1
2596,100.0,1
2597,100.0,1
2598,100.0,1
2599,100.0,1
2600,100.0,1
2601,100.0,1
2602,100.0,1
2603,100.0,1
2604,100.0,1
2605,100.0,1
2606,100.0,1
2607,100.0,1
2608,100.0,1
2609,100.0,1
2610,100.0,1
2611,100.0,1
2612,100.0,1
2613,100.0,1
2614,100.0,1
2615,100.0,1
2616,100.0,1
2617,100.0,1
2618,100.0,1
2619,100.0,1
2620,100.0,1
2621,100.0,1
2622,100.0,1
2623,100.0,1
2624,100.0,1
2625,100.0,1
2626,100.0,1
2627,100.0,1
2628,100.0,1
2629,100.0,1
2630,100.0,1
2631,100.0,1
2632,100.0,1
2633,100.0,1
2634,100.0,1
2635,100.0,1
2636,100.0,1
2637,100.0,1
2638,100.0,1
2639,100.0,1
2640,100.0,1
2641,100.0,1
2642,100.0,1
2643,100.0,1
2644,100.0,1
2645,100.0,1
2646,100.0,1
2647,100.0,1
2648,100.0,1
2649,100.0,1
2650,100.0,1
2651,100.0,1
2652,100.0,1
2653,100.0,1
2654,100.0,1
2655,100.0,1
2656,100.0,1
2657,100.0,1
2658,100.0,1
2659,100.0,1
2660,100.0,1
2661,100.0,1
2662,100.0,1
2663,100.0,1
2664,100.0,1
2665,100.0,1
2666,100.0,1
2667,100.0,1
2668,100.0,1
2669,100.0,1
2670,100.0,1
2671,100.0,1
2672,100.0,1
2673,100.0,1
2674,100.0,1
2675,100.0,1
2676,100.0,1
2677,100.0,1
2678,100.0,1
2679,100.0,1
2680,100.0,1
2681,100.0,1
2682,100.0,1
2683,100.0,1
2684,100.0,1
2685,100.0,1
2686,100.0,1
2687,100.0,1
2688,100.0,1
2689,100.0,1
2690,100.0,1
2691,100.0,1
2692,100.0,1
2693,100.0,1
2694,100.0,1
2695,100.0,1
2696,100.0,1
2697,100.0,1
2698,100.0,1
2699,100.0,1
2700,100.0,1
2701,100.0,1
2702,100.0,1
2703,100.0,1
2704,100.0,1
2705,100.0,1
2706,100.0,1
2707,100.0,1
2708,100.0,1
2709,100.0,1
2710,100.0,1
2711,100.0,1
2712,100.0,1
2713,100.0,1
2714,100.0,1
2715,100.0,1
2716,100.0,1
2717,100.0,1
2718,100.0,1
2719,100.0,1
2720,100.0,1
2721,100.0,1
2722,100.0,1
2723,100.0,1
2724,100.0,1
2725,100.0,1
2726,100.0,1
2727,100.0,1
2728,100.0,1
2729,100.0,1
2730,100.0,1
2731,100.0,1
2732,100.0,1
2733,100.0,1
2734,100.0,1
2735,100.0,1
2736,100.0,1
2737,100.0,1
2738,100.0,1
2739,100.0,1
2740,100.0,1
2741,100.0,1
2742,100.0,1
2743,100.0,1
2744,100.0,1
2745,100.0,1
2746,100.0,1
2747,100.0,1
2748,100.0,1
2749,100.0,1
2750,100.0,1
2751,100.0,1
2752,100.0,1
2753,100.0,1
2754,100.0,1
2755,100.0,1
2756,100.0,1
2757,100.0,1
2758,100.0,1
2759,100.0,1
2760,100.0,1
2761,100.0,1
2762,100.0,1
2763,100.0,1
2764,100.0,1
2765,100.0,1
2766,100.0,1
2767,100.0,1
2768,100.0,1
2769,100.0,1
2770,100.0,1
2771,100.0,1
2772,100.0,1
2773,100.0,1
2774,100.0,1
2775,100.0,1
2776,100.0,1
2777,100.0,1
2778,100.0,1
2779,100.0,1
2780,100.0,1
2781,100.0,1
2782,100.0,1
2783,100.0,1
2784,100.0,1
2785,100.0,1
2786,100.0,1
2787,100.0,1
2788,100.0,1
2789,100.0,1
2790,100.0,1
2791,100.0,1
2792,100.0,1
2793,100.0,1
2794,100.0,1
2795,100.0,1
2796,100.0,1
2797,100.0,1
2798,100.0,1
2799,100.0,1
2800,100.0,1
2801,100.0,1
2802,100.0,1
2803,100.0,1
2804,100.0,1
2805,100.0,1
2806,100.0,1
2807,100.0,1
2808,100.0,1
2809,100.0,1
2810,100.0,1
2811,100.0,1
2812,100.0,1
2813,100.0,1
2814,100.0,1
2815,100.0,1
2816,100.0,1
2817,100.0,1
2818,100.0,1
2819,100.0,1
2820,100.0,1
2821,100.0,1
2822,100.0,1
2823,100.0,1
2824,100.0,1
2825,100.0,1
2826,100.0,1
2827,100.0,1
2828,100.0,1
2829,100.0,1
2830,100.0,1
2831,100.0,1
2832,100.0,1
2833,100.0,1
2834,100.0,1
2835,100.0,1
2836,100.0,1
2837,100.0,1
2838,100.0,1
2839,100.0,1
2840,100.0,1
2841,100.0,1
2842,100.0,1
2843,100.0,1
2844,100.0,1
2845,100.0,1
2846,100.0,1
2847,100.0,1
2848,100.0,1
2849,100.0,1
2850,100.0,1
2851,100.0,1
2852,100.0,1
2853,100.0,1
2854,100.0,1
2855,100.0,1
2856,100.0,1
2857,100.0,1
2858,100.0,1
2859,100.0,1
2860,100.0,1
2861,100.0,1
2862,100.0,1
2863,100.0,1
2864,100.0,1
2865,100.0,1
2866,100.0,1
2867,100.0,1
2868,100.0,1
2869,100.0,1
2870,100.0,1
2871,100.0,1
2872,100.0,1
2873,100.0,1
2874,100.0,1
2875,100.0,1
2876,100.0,1
2877,100.0,1
2878,100.0,1
2879,100.0,1
2880,100.0,1
2881,100.0,1
2882,100.0,1
2883,100.0,1
2884,100.0,1
2885,100.0,1
2886,100.0,1
2887,100.0,1
2888,100.0,1
2889,100.0,1
2890,100.0,1
2891,100.0,1
2892,100.0,1
2893,100.0,1
2894,100.0,1
2895,100.0,1
2896,100.0,1
2897,100.0,1
2898,100.0,1
2899,100.0,1
2900,100.0,1
2901,100.0,1
2902,100.0,1
2903,100.0,1
2904,100.0,1
2905,100.0,1
2906,100.0,1
2907,100.0,1
2908,100.0,1
2909,100.0,1
2910,100.0,1
2911,100.0,1
2912,100.0,1
2913,100.0,1
2914,100.0,1
2915,100.0,1
2916,100.0,1
2917,100.0,1
2918,100.0,1
2919,100.0,1
2920,100.0,1
2921,100.0,1
2922,100.0,1
2923,100.0,1
2924,100.0,1
2925,100.0,1
2926,100.0,1
2927,100.0,1
2928,100.0,1
2929,100.0,1
2930,100.0,1
2931,100.0,1
2932,100.0,1
2933,100.0,1
2934,100.0,1
2935,100.0,1
2936,100.0,1
2937,100.0,1
2938,100.0,1
2939,100.0,1
2940,100.0,1
2941,100.0,1
2942,100.0,1
2943,100.0,1
2944,100.0,1
2945,100.0,1
2946,100.0,1
2947,100.0,1
2948,100.0,1
2949,100.0,1
2950,100.0,1
2951,100.0,1
2952,100.0,1
2953,100.0,1
2954,100.0,1
2955,100.0,1
2956,100.0,1
2957,100.0,1
2958,100.0,1
2959,100.0,1
2960,100.0,1
2961,100.0,1
2962,100.0,1
2963,100.0,1
2964,100.0,1
2965,100.0,1
2966,100.0,1
2967,100.0,1
2968,100.0,1
2969,100.0,1
2970,100.0,1
2971,100.0,1
2972,100.0,1
2973,100.0,1
2974,100.0,1
2975,100.0,1
2976,100.0,1
2977,100.0,1
2978,100.0,1
2979,100.0,1
2980,100.0,1
2981,100.0,1
2982,100.0,1
2983,100.0,1
2984,100.0,1
2985,100.0,1
2986,100.0,1
2987,100.0,1
2988,100.0,1
2989,100.0,1
2990,100.0,1
2991,100.0,1
2992,100.0,1
2993,100.0,1
2994,100.0,1
2995,100.0,1
2996,100.0,1
2997,100.0,1
2998,100.0,1
2999,100.0,1
3000,100.0,1
3001,100.0,1
3002,100.0,1
3003,100.0,1
3004,100.0,1
3005,100.0,1
3006,100.0,1
3007,100.0,1
3008,100.0,1
3009,100.0,1
3010,100.0,1
3011,100.0,1
3012,100.0,1
3013,100.0,1
3014,100.0,1
3015,100.0,1
3016,100.0,1
3017,100.0,1
3018,100.0,1
3019,100.0,1
3020,100.0,1
3021,100.0,1
3022,100.0,1
3023,100.0,1
3024,100.0,1
3025,100.0,1
3026,100.0,1
3027,100.0,1
3028,100.0,1
3029,100.0,1
3030,100.0,1
3031,100.0,1
3032,100.0,1
3033,100.0,1
3034,100.0,1
3035,100.0,1
3036,100.0,1
3037,100.0,1
3038,100.0,1
3039,100.0,1
3040,100.0,1
3041,100.0,1
3042,100.0,1
3043,100.0,1
3044,100.0,1
3045,100.0,1
3046,100.0,1
3047,100.0,1
3048,100.0,1
3049,100.0,1
3050,100.0,1
3051,100.0,1
3052,100.0,1
3053,100.0,1
3054,100.0,1
3055,100.0,1
3056,100.0,1
3057,100.0,1
3058,100.0,1
3059,100.0,1
3060,100.0,1
3061,100.0,1
3062,100.0,1
3063,100.0,1
3064,50.0,4
3065,75.0,4
3066,66.66666666666667,3
3067,50.0,2
3068,100.0,1
3069,62.5,16
3070,62.5,16
3071,62.5,16
3072,81.25,16
3073,50.0,16
3074,62.5,16
3075,56.25,16
3076,87.5,16
3077,25.0,16
3078,31.25,16
3079,73.33333333333333,15
3080,85.71428571428571,14
3081,100.0,1
3082,100.0,1
3083,100.0,1
3084,100.0,1
3085,100.0,1
3086,100.0,1
3087,100.0,1
3088,50.0,16
3089,81.25,16
3090,50.0,16
3091,68.75,16
3092,60.0,5
3093,80.0,5
3094,60.0,5
3095,80.0,5
3096,60.0,5
3097,60.0,5
3098,37.5,16
3099,50.0,16
3100,37.5,16
3101,68.75,16
3102,56.25,16
3103,31.25,16
3104,68.75,16
3105,75.0,16
3106,93.75,16
3107,100.0,1
3108,100.0,1
3109,100.0,1
3110,100.0,1
3111,100.0,1
3112,100.0,1
3113,100.0,1
3114,100.0,1
3115,100.0,1
3116,100.0,1
3117,100.0,1
3118,100.0,1
3119,100.0,1
3120,100.0,1
3121,100.0,1
3122,100.0,1
3123,100.0,1
3124,100.0,1
3125,100.0,1
3126,100.0,1
3127,100.0,1
3128,100.0,1
3129,100.0,1
3130,100.0,1
3131,100.0,1
3132,100.0,1
3133,100.0,1
3134,100.0,1
3135,100.0,1
3136,100.0,1
3137,100.0,1
3138,100.0,1
3139,100.0,1
3140,100.0,1
3141,100.0,1
3142,100.0,1
3143,100.0,1
3144,100.0,1
3145,100.0,1
3146,100.0,1
3147,100.0,1
3148,100.0,1
3149,100.0,1
3150,100.0,1
3151,100.0,1
3152,100.0,1
3153,100.0,1
3154,100.0,1
3155,100.0,1
3156,100.0,1
3157,100.0,1
3158,100.0,1
3159,100.0,1
3160,100.0,1
3161,100.0,1
3162,100.0,1
3163,50.0,2
3164,50.0,2
3165,50.0,2
3166,100.0,2
3167,33.333333333333336,3
3168,68.75,16
3169,75.0,16
3170,100.0,16
3171,68.75,16
3172,93.75,16
3173,,0
3174,,0
3175,,0
3176,,0
3177,,0
3178,100.0,16
3179,100.0,16
3180,100.0,1
3181,100.0,1
3182,100.0,1
3183,100.0,1
3184,100.0,1
3185,100.0,1
3186,100.0,1
3187,100.0,1
3188,100.0,1
3189,100.0,1
3190,100.0,1
3191,100.0,1
3192,100.0,1
3193,100.0,1
3194,100.0,1
3195,100.0,1
3196,100.0,1
3197,100.0,1
3198,100.0,1
3199,100.0,1
3200,100.0,1
3201,100.0,1
3202,100.0,1
3203,100.0,1
3204,100.0,1
3205,100.0,1
3206,100.0,1
3207,100.0,1
3208,100.0,1
3209,100.0,1
3210,100.0,1
3211,100.0,1
3212,100.0,1
3213,100.0,1
3214,100.0,1
3215,100.0,1
3216,100.0,1
3217,100.0,1
3218,100.0,1
3219,100.0,1
3220,100.0,1
3221,100.0,1
3222,100.0,1
3223,100.0,1
3224,100.0,1
3225,100.0,1
3226,100.0,1
3227,100.0,1
3228,100.0,1
3229,100.0,1
3230,100.0,1
3231,100.0,1
3232,100.0,1
3233,100.0,1
3234,100.0,1
3235,100.0,1
3236,100.0,1
3237,100.0,1
3238,100.0,1
3239,100.0,1
3240,100.0,1
3241,100.0,1
3242,100.0,1
3243,93.75,16
3244,100.0,16
3245,100.0,16
3246,93.75,16
3247,93.75,16
3248,93.75,16
3249,100.0,16
3250,68.75,16
3251,50.0,2
3252,100.0,2
3253,50.0,2
3254,50.0,2
3255,50.0,2
3256,50.0,2
3257,50.0,2
3258,50.0,2
3259,50.0,2
3260,50.0,2
3261,50.0,2
3262,50.0,2
3263,50.0,2
3264,50.0,2
3265,50.0,2
3266,50.0,2
3267,50.0,2
3268,50.0,2
3269,50.0,2
3270,50.0,2
3271,50.0,2
3272,50.0,2
3273,50.0,2
3274,50.0,2
3275,100.0,2
3276,50.0,2
3277,50.0,2
3278,50.0,2
3279,50.0,2
3280,50.0,2
3281,50.0,2
3282,50.0,2
3283,50.0,2
3284,50.0,2
3285,50.0,2
3286,50.0,2
3287,50.0,2
3288,50.0,2
3289,50.0,2
3290,50.0,2
3291,50.0,2
3292,50.0,2
3293,50.0,2
3294,50.0,2
3295,50.0,2
3296,50.0,2
3297,50.0,2
3298,50.0,2
3299,50.0,2
3300,50.0,2
3301,50.0,2
3302,50.0,2
3303,50.0,2
3304,50.0,2
3305,50.0,2
3306,50.0,2
3307,50.0,2
3308,50.0,2
3309,50.0,2
3310,50.0,2
3311,50.0,2
3312,50.0,2
3313,50.0,2
3314,50.0,2
3315,50.0,2
3316,50.0,2
3317,50.0,2
3318,50.0,2
3319,50.0,2
3320,50.0,2
3321,100.0,1
3322,100.0,1
3323,100.0,1
3324,100.0,1
3325,100.0,1
3326,100.0,1
3327,100.0,1
3328,100.0,1
3329,100.0,1
3330,100.0,1
3331,100.0,1
3332,100.0,1
3333,100.0,1
3334,100.0,1
3335,100.0,1
3336,100.0,1
3337,100.0,1
3338,100.0,1
