chrom	start	end	region	is_bad_bin	log2_insulation_score_100000	n_valid_pixels_100000	boundary_strength_100000	is_boundary_100000	midpoint	window_bp	ctcf_count
HiC_scaffold_5	27420000	27422000	HiC_scaffold_5	False	0.21213738111243627	23.0	0.2016338611696503	True	27421000	10000	1
HiC_scaffold_5	27426000	27428000	HiC_scaffold_5	False	0.22308768067297693	15.0	0.1488633859144826	True	27427000	10000	1
HiC_scaffold_5	27438000	27440000	HiC_scaffold_5	False	0.06584793886177971	8.0	0.5405683813627029	True	27439000	10000	1
HiC_scaffold_5	27702000	27704000	HiC_scaffold_5	False	-0.3935836797755174	4.0	1.2292877833437428	True	27703000	10000	1
HiC_scaffold_5	27912000	27914000	HiC_scaffold_5	False	-0.17583015324258994	178.0	0.530707706471108	True	27913000	10000	1
HiC_scaffold_5	28804000	28806000	HiC_scaffold_5	False	-0.24366089677151473	347.0	0.670256179411185	True	28805000	10000	1
HiC_scaffold_5	29236000	29238000	HiC_scaffold_5	False	-0.3231943518841194	20.0	0.9819873764343805	True	29237000	10000	1
HiC_scaffold_5	30376000	30378000	HiC_scaffold_5	False	-0.0767988881641148	281.0	0.38623347063146574	True	30377000	10000	1
HiC_scaffold_5	30628000	30630000	HiC_scaffold_5	False	-0.08952200568166878	260.0	0.2395600312464078	True	30629000	10000	1
HiC_scaffold_6	158000	160000	HiC_scaffold_6	False	-0.013577810801842016	711.0	0.18040625588901335	True	159000	10000	1
HiC_scaffold_6	514000	516000	HiC_scaffold_6	False	-0.10440005199300581	238.0	0.18269473848894083	True	515000	10000	1
HiC_scaffold_6	626000	628000	HiC_scaffold_6	False	-0.11062702889472986	361.0	0.13605530767597446	True	627000	10000	1
HiC_scaffold_6	1070000	1072000	HiC_scaffold_6	False	-0.21279900136860516	449.0	0.3137046335081142	True	1071000	10000	1
HiC_scaffold_6	1318000	1320000	HiC_scaffold_6	False	-0.11426825502442146	421.0	0.10890392316263439	True	1319000	10000	1
HiC_scaffold_6	1460000	1462000	HiC_scaffold_6	False	-0.2681623142868269	147.0	0.3526880472116587	True	1461000	10000	1
HiC_scaffold_6	1632000	1634000	HiC_scaffold_6	False	-0.04004632465626133	350.0	0.10277675366449973	True	1633000	10000	1
HiC_scaffold_6	1858000	1860000	HiC_scaffold_6	False	-0.3306940974810653	41.0	0.5209111280070048	True	1859000	10000	1
HiC_scaffold_6	1996000	1998000	HiC_scaffold_6	False	-0.15196929678230428	155.0	0.12900470318349036	True	1997000	10000	1
HiC_scaffold_6	2006000	2008000	HiC_scaffold_6	False	-0.17281443769934599	147.0	0.34077603084068453	True	2007000	10000	1
HiC_scaffold_6	2492000	2494000	HiC_scaffold_6	False	-0.01402015482449273	467.0	0.1611555896667488	True	2493000	10000	1
HiC_scaffold_6	2608000	2610000	HiC_scaffold_6	False	-0.0037346731531668746	450.0	0.12182735853050462	True	2609000	10000	1
HiC_scaffold_6	2790000	2792000	HiC_scaffold_6	False	-0.013913623900251049	444.0	0.10145570145657709	True	2791000	10000	1
HiC_scaffold_6	3258000	3260000	HiC_scaffold_6	False	-0.12992004412891672	409.0	0.3083336280409738	True	3259000	10000	1
HiC_scaffold_6	4020000	4022000	HiC_scaffold_6	False	-0.011890411050140248	344.0	0.1551206547326953	True	4021000	10000	1
HiC_scaffold_6	4248000	4250000	HiC_scaffold_6	False	-0.1450896588323947	415.0	0.1607203105461589	True	4249000	10000	1
HiC_scaffold_6	4432000	4434000	HiC_scaffold_6	False	-0.3569715812446828	67.0	0.10956782712465332	True	4433000	10000	1
HiC_scaffold_6	4502000	4504000	HiC_scaffold_6	False	-0.3234579943317811	37.0	0.17402939977504903	True	4503000	10000	1
HiC_scaffold_6	4516000	4518000	HiC_scaffold_6	False	-0.32540626612130286	38.0	0.27963637317092377	True	4517000	10000	1
HiC_scaffold_6	4594000	4596000	HiC_scaffold_6	False	-0.28533508085628473	158.0	0.6021352672906138	True	4595000	10000	1
HiC_scaffold_6	4828000	4830000	HiC_scaffold_6	False	-0.04939512603813723	641.0	0.12756724382061455	True	4829000	10000	1
HiC_scaffold_6	5298000	5300000	HiC_scaffold_6	False	-0.12777641804290055	251.0	0.19810766987377187	True	5299000	10000	1
HiC_scaffold_6	5372000	5374000	HiC_scaffold_6	False	-0.10234081315649479	398.0	0.12781925082660617	True	5373000	10000	1
HiC_scaffold_6	5454000	5456000	HiC_scaffold_6	False	-0.2448685795537101	398.0	0.6039760506738353	True	5455000	10000	1
HiC_scaffold_6	5690000	5692000	HiC_scaffold_6	False	-0.050257283942692924	504.0	0.20271524892253862	True	5691000	10000	1
HiC_scaffold_6	5886000	5888000	HiC_scaffold_6	False	-0.04288581285317647	239.0	0.20737985048142346	True	5887000	10000	1
HiC_scaffold_6	5914000	5916000	HiC_scaffold_6	False	-0.05669418652555801	317.0	0.10158943274451702	True	5915000	10000	1
HiC_scaffold_6	6060000	6062000	HiC_scaffold_6	False	-0.08955158497829238	480.0	0.22946457257865663	True	6061000	10000	1
HiC_scaffold_6	6344000	6346000	HiC_scaffold_6	False	-0.11846987268002108	307.0	0.10103850367224293	True	6345000	10000	1
HiC_scaffold_6	6642000	6644000	HiC_scaffold_6	False	-0.08414248295872807	217.0	0.23676424675272184	True	6643000	10000	1
HiC_scaffold_6	6872000	6874000	HiC_scaffold_6	False	-0.0977511477039784	602.0	0.3726246260891624	True	6873000	10000	1
HiC_scaffold_6	6942000	6944000	HiC_scaffold_6	False	-0.0636849531613448	687.0	0.19872533506317475	True	6943000	10000	1
HiC_scaffold_6	7116000	7118000	HiC_scaffold_6	False	-0.10293548216345706	526.0	0.17803968428943576	True	7117000	10000	1
HiC_scaffold_6	7220000	7222000	HiC_scaffold_6	False	-0.2038560384472726	434.0	0.4725197038373318	True	7221000	10000	1
HiC_scaffold_6	7738000	7740000	HiC_scaffold_6	False	-0.1252877084161803	497.0	0.2833626251501499	True	7739000	10000	1
HiC_scaffold_6	8124000	8126000	HiC_scaffold_6	False	-0.09274550933102753	570.0	0.208150671619824	True	8125000	10000	1
HiC_scaffold_6	8400000	8402000	HiC_scaffold_6	False	-0.15881838012965602	529.0	0.11981377526657457	True	8401000	10000	1
HiC_scaffold_6	8814000	8816000	HiC_scaffold_6	False	-0.0826714218980396	334.0	0.11135822643725025	True	8815000	10000	1
HiC_scaffold_6	9008000	9010000	HiC_scaffold_6	False	-0.3994068475650795	21.0	1.8073549220576042	True	9009000	10000	1
HiC_scaffold_6	9014000	9016000	HiC_scaffold_6	False	-0.3994068475650795	13.0	1.8073549220576042	True	9015000	10000	1
HiC_scaffold_6	9162000	9164000	HiC_scaffold_6	False	-0.3119440063147402	16.0	0.3275746580285044	True	9163000	10000	1
HiC_scaffold_6	9408000	9410000	HiC_scaffold_6	False	-0.13079140946798587	215.0	0.13474025613411483	True	9409000	10000	1
HiC_scaffold_6	9448000	9450000	HiC_scaffold_6	False	-0.24989330614572738	174.0	0.6005082055723003	True	9449000	10000	1
HiC_scaffold_6	9566000	9568000	HiC_scaffold_6	False	-0.01913476644691227	63.0	0.15024263558061252	True	9567000	10000	1
HiC_scaffold_6	9616000	9618000	HiC_scaffold_6	False	0.10463565777250936	55.0	0.15892250738484034	True	9617000	10000	1
HiC_scaffold_6	9752000	9754000	HiC_scaffold_6	False	-0.018802845350109725	53.0	0.18574282033883957	True	9753000	10000	1
HiC_scaffold_6	9818000	9820000	HiC_scaffold_6	False	-0.3994068475650795	2.0	1.8073549220576042	True	9819000	10000	1
HiC_scaffold_6	9968000	9970000	HiC_scaffold_6	False	-0.05148354414477266	308.0	0.10284840759175026	True	9969000	10000	1
HiC_scaffold_6	10420000	10422000	HiC_scaffold_6	False	-0.26934630700070655	106.0	0.8226337446572702	True	10421000	10000	1
HiC_scaffold_6	10518000	10520000	HiC_scaffold_6	False	0.042298602175844316	134.0	0.10008919182385871	True	10519000	10000	1
HiC_scaffold_6	10602000	10604000	HiC_scaffold_6	False	0.09535784418449844	110.0	0.40569963469950754	True	10603000	10000	1
HiC_scaffold_6	11480000	11482000	HiC_scaffold_6	False	-0.12678639290208765	250.0	0.10956816504184491	True	11481000	10000	1
HiC_scaffold_6	11490000	11492000	HiC_scaffold_6	False	-0.13756920251404667	201.0	0.2442440668850858	True	11491000	10000	1
HiC_scaffold_6	11502000	11504000	HiC_scaffold_6	False	0.0021474223501423174	215.0	0.13001197382784146	True	11503000	10000	2
HiC_scaffold_6	12096000	12098000	HiC_scaffold_6	False	-0.2703649025633407	171.0	0.4789121983456466	True	12097000	10000	1
HiC_scaffold_6	12348000	12350000	HiC_scaffold_6	False	-0.17104501938606512	379.0	0.14472612311969324	True	12349000	10000	1
HiC_scaffold_6	12790000	12792000	HiC_scaffold_6	False	-0.15569453913290648	451.0	0.2676935853189022	True	12791000	10000	1
HiC_scaffold_6	13164000	13166000	HiC_scaffold_6	False	-0.16305448438379108	382.0	0.32910823262541544	True	13165000	10000	1
HiC_scaffold_6	13214000	13216000	HiC_scaffold_6	False	-0.13791460653969123	312.0	0.11993686561063566	True	13215000	10000	1
HiC_scaffold_6	15010000	15012000	HiC_scaffold_6	False	-0.06393222083976936	424.0	0.22382299060249883	True	15011000	10000	1
HiC_scaffold_6	15174000	15176000	HiC_scaffold_6	False	-0.0928228303933442	397.0	0.355794080835757	True	15175000	10000	1
HiC_scaffold_6	15312000	15314000	HiC_scaffold_6	False	0.021436273394969903	434.0	0.17514640191013073	True	15313000	10000	1
HiC_scaffold_6	15454000	15456000	HiC_scaffold_6	False	-0.10859903971513535	403.0	0.10150961492881601	True	15455000	10000	1
HiC_scaffold_6	15608000	15610000	HiC_scaffold_6	False	-0.07034257139608856	484.0	0.10006035942221955	True	15609000	10000	1
HiC_scaffold_6	16648000	16650000	HiC_scaffold_6	False	-0.2002040536005213	439.0	0.28176897549906194	True	16649000	10000	2
HiC_scaffold_6	16956000	16958000	HiC_scaffold_6	False	0.0856864470546329	618.0	0.14422919700662484	True	16957000	10000	1
HiC_scaffold_6	17668000	17670000	HiC_scaffold_6	False	-0.10008832440650954	373.0	0.1956742807016722	True	17669000	10000	1
HiC_scaffold_6	17782000	17784000	HiC_scaffold_6	False	-0.16961976605750942	278.0	0.4149052108932158	True	17783000	10000	2
HiC_scaffold_6	18146000	18148000	HiC_scaffold_6	False	-0.08464127857213356	525.0	0.1057470603520487	True	18147000	10000	1
HiC_scaffold_6	18634000	18636000	HiC_scaffold_6	False	-0.10236992821942788	608.0	0.13671977727978124	True	18635000	10000	1
HiC_scaffold_6	19452000	19454000	HiC_scaffold_6	False	0.3375587466011266	12.0	0.2630344058337939	True	19453000	10000	1
HiC_scaffold_6	19848000	19850000	HiC_scaffold_6	False	-0.1916019624516779	426.0	0.49480920426202757	True	19849000	10000	1
HiC_scaffold_6	19956000	19958000	HiC_scaffold_6	False	-0.10042345143497354	469.0	0.31450480277233933	True	19957000	10000	1
HiC_scaffold_6	20054000	20056000	HiC_scaffold_6	False	0.0270715922504785	471.0	0.1654656613166967	True	20055000	10000	2
HiC_scaffold_6	21622000	21624000	HiC_scaffold_6	False	0.0076993780775448046	684.0	0.1343546364419453	True	21623000	10000	1
HiC_scaffold_6	21942000	21944000	HiC_scaffold_6	False	-0.09984656570617162	494.0	0.37802676522836637	True	21943000	10000	2
HiC_scaffold_6	22028000	22030000	HiC_scaffold_6	False	-0.05199378112299611	202.0	0.2100031073934101	True	22029000	10000	1
HiC_scaffold_6	22148000	22150000	HiC_scaffold_6	False	-0.34391173497337585	51.0	1.0031397738706445	True	22149000	10000	1
HiC_scaffold_6	22266000	22268000	HiC_scaffold_6	False	-0.020895224311349762	490.0	0.11399031277246224	True	22267000	10000	1
HiC_scaffold_6	23224000	23226000	HiC_scaffold_6	False	-0.1896144630082652	230.0	0.5422801019996	True	23225000	10000	1
HiC_scaffold_6	23610000	23612000	HiC_scaffold_6	False	-0.11585984440557322	419.0	0.1579904940973934	True	23611000	10000	1
HiC_scaffold_6	24856000	24858000	HiC_scaffold_6	False	-0.13389571143907328	485.0	0.30557312425561867	True	24857000	10000	1
HiC_scaffold_6	26370000	26372000	HiC_scaffold_6	False	-0.0655061110116412	192.0	0.2202008004629571	True	26371000	10000	1
HiC_scaffold_6	26636000	26638000	HiC_scaffold_6	False	-0.3994068475650795	1.0	1.8073549220576042	True	26637000	10000	1
HiC_scaffold_6	26752000	26754000	HiC_scaffold_6	False	-0.3994068475650795	3.0	1.8073549220576042	True	26753000	10000	1
HiC_scaffold_6	26808000	26810000	HiC_scaffold_6	False	-0.3994068475650795	6.0	1.8073549220576042	True	26809000	10000	1
HiC_scaffold_6	26822000	26824000	HiC_scaffold_6	False	-0.12377240495165212	19.0	0.28996273324079763	True	26823000	10000	1
HiC_scaffold_6	27026000	27028000	HiC_scaffold_6	False	-0.07621930690511859	458.0	0.18097584909186662	True	27027000	10000	1
HiC_scaffold_6	28050000	28052000	HiC_scaffold_6	False	0.3042001496546956	70.0	0.8964941003393023	True	28051000	10000	1
HiC_scaffold_6	28212000	28214000	HiC_scaffold_6	False	0.5483158735678658	281.0	0.1515214694306377	True	28213000	10000	1
HiC_scaffold_6	28312000	28314000	HiC_scaffold_6	False	0.2724060670758759	693.0	0.34386215433981515	True	28313000	10000	3
HiC_scaffold_6	28630000	28632000	HiC_scaffold_6	True		0.0	0.622960965463375	True	28631000	10000	1
HiC_scaffold_6	28668000	28670000	HiC_scaffold_6	False	0.16796159314133857	110.0	0.43263155929358194	True	28669000	10000	2
HiC_scaffold_6	28720000	28722000	HiC_scaffold_6	False	-0.22948184612276715	8.0	0.22948184612276715	True	28721000	10000	1
HiC_scaffold_6	28738000	28740000	HiC_scaffold_6	False	-0.3994068475650795	1.0	1.8073549220576042	True	28739000	10000	1
HiC_scaffold_6	28752000	28754000	HiC_scaffold_6	False	-0.1478680805691151	42.0	0.6707818691821601	True	28753000	10000	1
HiC_scaffold_6	29072000	29074000	HiC_scaffold_6	False	-0.044778520266882206	506.0	0.10996499645487867	True	29073000	10000	1
HiC_scaffold_6	29434000	29436000	HiC_scaffold_6	False	-0.04303126048319049	389.0	0.18806303278415404	True	29435000	10000	1
HiC_scaffold_6	30262000	30264000	HiC_scaffold_6	False	-0.08189742394472238	654.0	0.23138382239327723	True	30263000	10000	1
HiC_scaffold_6	30448000	30450000	HiC_scaffold_6	False	-0.17701442622863153	408.0	0.34300781300619043	True	30449000	10000	2
HiC_scaffold_6	30882000	30884000	HiC_scaffold_6	False	-0.012502920972683547	712.0	0.12670873019596415	True	30883000	10000	1
HiC_scaffold_6	31200000	31202000	HiC_scaffold_6	False	-0.09070058334600317	570.0	0.3395172494579159	True	31201000	10000	1
HiC_scaffold_6	31468000	31470000	HiC_scaffold_6	False	-0.19669191100509764	232.0	0.24644834662348813	True	31469000	10000	1
HiC_scaffold_6	31758000	31760000	HiC_scaffold_6	False	-0.010841559647426838	165.0	0.4015116427081159	True	31759000	10000	1
HiC_scaffold_6	32536000	32538000	HiC_scaffold_6	False	0.11279931072076246	61.0	0.23625507471819343	True	32537000	10000	1
HiC_scaffold_6	33908000	33910000	HiC_scaffold_6	False	-0.14818174402091894	368.0	0.2064873152381847	True	33909000	10000	1
HiC_scaffold_6	33952000	33954000	HiC_scaffold_6	False	-0.08420461586603056	344.0	0.13020891662331374	True	33953000	10000	1
HiC_scaffold_6	34378000	34380000	HiC_scaffold_6	False	-0.24502950525074843	425.0	0.8154606871754164	True	34379000	10000	1
HiC_scaffold_7	934000	936000	HiC_scaffold_7	False	-0.10793428744781584	395.0	0.2823103067792749	True	935000	10000	2
HiC_scaffold_7	1156000	1158000	HiC_scaffold_7	False	-0.14149356418689954	521.0	0.31454182162752997	True	1157000	10000	2
HiC_scaffold_7	1730000	1732000	HiC_scaffold_7	False	-0.28858916403790486	60.0	0.8845227825800641	True	1731000	10000	1
HiC_scaffold_7	1958000	1960000	HiC_scaffold_7	False	0.21004246492283177	49.0	0.20192831877673253	True	1959000	10000	1
HiC_scaffold_7	1988000	1990000	HiC_scaffold_7	False	-0.07601218377363703	47.0	0.39866129978824516	True	1989000	10000	1
HiC_scaffold_7	2102000	2104000	HiC_scaffold_7	False	-0.08780703665717053	102.0	0.2998640874069466	True	2103000	10000	1
HiC_scaffold_7	2108000	2110000	HiC_scaffold_7	False	-0.0821382865704784	144.0	0.17913314822484852	True	2109000	10000	2
HiC_scaffold_7	2134000	2136000	HiC_scaffold_7	False	0.041273877984528834	318.0	0.15270206832277627	True	2135000	10000	1
HiC_scaffold_7	2608000	2610000	HiC_scaffold_7	False	-0.09363828895378278	529.0	0.2038763970134628	True	2609000	10000	2
HiC_scaffold_7	3118000	3120000	HiC_scaffold_7	False	-0.05680699661385682	621.0	0.10375741154042661	True	3119000	10000	1
HiC_scaffold_7	3180000	3182000	HiC_scaffold_7	False	-0.1212327411960755	591.0	0.255194652857889	True	3181000	10000	1
HiC_scaffold_7	3604000	3606000	HiC_scaffold_7	False	-0.17980154578862212	440.0	0.4297844028612131	True	3605000	10000	1
HiC_scaffold_7	3870000	3872000	HiC_scaffold_7	False	0.04066634920143557	565.0	0.14504678635965573	True	3871000	10000	1
HiC_scaffold_7	3992000	3994000	HiC_scaffold_7	False	-0.040411160960755116	443.0	0.16535087425005512	True	3993000	10000	1
HiC_scaffold_7	4396000	4398000	HiC_scaffold_7	False	-0.21948107330939665	359.0	0.3670571193726857	True	4397000	10000	2
HiC_scaffold_7	5236000	5238000	HiC_scaffold_7	False	-0.07199033119439553	340.0	0.15022467592007688	True	5237000	10000	1
HiC_scaffold_7	5310000	5312000	HiC_scaffold_7	False	-0.17057625123806228	370.0	0.39308657931138224	True	5311000	10000	1
HiC_scaffold_7	5698000	5700000	HiC_scaffold_7	False	-0.05573822464891135	509.0	0.10240376687798267	True	5699000	10000	1
HiC_scaffold_7	6250000	6252000	HiC_scaffold_7	False	-0.15662883067506547	465.0	0.43354008550527345	True	6251000	10000	1
HiC_scaffold_7	6528000	6530000	HiC_scaffold_7	False	-0.01784915821549819	316.0	0.11090192850085907	True	6529000	10000	1
HiC_scaffold_7	6662000	6664000	HiC_scaffold_7	False	-0.08064918094277525	581.0	0.10738761462209495	True	6663000	10000	2
HiC_scaffold_7	8216000	8218000	HiC_scaffold_7	False	-0.04746570891569867	296.0	0.11581904887267089	True	8217000	10000	1
HiC_scaffold_7	8280000	8282000	HiC_scaffold_7	False	-0.4040663814578408	5.0	1.3533606027240195	True	8281000	10000	1
HiC_scaffold_7	8492000	8494000	HiC_scaffold_7	False	-0.27853549937398187	33.0	0.37696945844532453	True	8493000	10000	1
HiC_scaffold_7	8616000	8618000	HiC_scaffold_7	False	-0.20362293295503764	369.0	0.5180848974067269	True	8617000	10000	1
HiC_scaffold_7	8698000	8700000	HiC_scaffold_7	False	-0.0960845695700724	395.0	0.1969162999042087	True	8699000	10000	1
HiC_scaffold_7	8834000	8836000	HiC_scaffold_7	False	-0.05235481754782614	326.0	0.1791257229501735	True	8835000	10000	2
HiC_scaffold_7	8936000	8938000	HiC_scaffold_7	False	-0.13353743907712257	320.0	0.1772145617664354	True	8937000	10000	1
HiC_scaffold_7	9310000	9312000	HiC_scaffold_7	False	-0.1894429344199502	399.0	0.4376046897393792	True	9311000	10000	1
HiC_scaffold_7	9438000	9440000	HiC_scaffold_7	False	-0.08869944377085748	573.0	0.13043281536254747	True	9439000	10000	1
HiC_scaffold_7	9968000	9970000	HiC_scaffold_7	False	0.010971117821003018	63.0	0.3037807481771028	True	9969000	10000	1
HiC_scaffold_7	10200000	10202000	HiC_scaffold_7	False	-0.00533069450809755	267.0	0.10376465357944023	True	10201000	10000	1
HiC_scaffold_7	10300000	10302000	HiC_scaffold_7	False	-0.026365033451969767	411.0	0.10877128931592168	True	10301000	10000	1
HiC_scaffold_7	10878000	10880000	HiC_scaffold_7	False	-0.008137705126701505	19.0	0.1186444964986189	True	10879000	10000	2
HiC_scaffold_7	11386000	11388000	HiC_scaffold_7	False	-0.20037739879980107	244.0	0.22360598237608872	True	11387000	10000	1
HiC_scaffold_7	11420000	11422000	HiC_scaffold_7	False	-0.13487974864245178	312.0	0.12002487909554957	True	11421000	10000	2
HiC_scaffold_7	11848000	11850000	HiC_scaffold_7	False	-0.24260295876372442	304.0	0.4323772293734926	True	11849000	10000	1
HiC_scaffold_7	12230000	12232000	HiC_scaffold_7	False	-0.09951648737318979	451.0	0.2073491444467818	True	12231000	10000	1
HiC_scaffold_7	12236000	12238000	HiC_scaffold_7	False	-0.09951648737318979	451.0	0.2073491444467818	True	12237000	10000	1
HiC_scaffold_7	13062000	13064000	HiC_scaffold_7	False	0.05314057206494247	236.0	0.10034938985772107	True	13063000	10000	1
HiC_scaffold_7	13424000	13426000	HiC_scaffold_7	False	0.0026876785620609006	786.0	0.24389210095335087	True	13425000	10000	1
HiC_scaffold_7	14284000	14286000	HiC_scaffold_7	False	-0.12395846226510561	42.0	0.43038546361228014	True	14285000	10000	1
HiC_scaffold_7	14288000	14290000	HiC_scaffold_7	False	-0.06421637857321595	64.0	0.26105404170555296	True	14289000	10000	1
HiC_scaffold_7	15590000	15592000	HiC_scaffold_7	False	0.0006503121432828779	491.0	0.12118582274717578	True	15591000	10000	1
HiC_scaffold_7	15632000	15634000	HiC_scaffold_7	False	-0.06565016378190947	522.0	0.13185080232330476	True	15633000	10000	1
HiC_scaffold_7	15694000	15696000	HiC_scaffold_7	False	-0.10111178768679645	398.0	0.2607392901964606	True	15695000	10000	1
HiC_scaffold_7	16510000	16512000	HiC_scaffold_7	False	0.03871610830390727	206.0	0.15089722806051714	True	16511000	10000	2
HiC_scaffold_7	16972000	16974000	HiC_scaffold_7	False	-0.16276549757132824	379.0	0.15345558434366524	True	16973000	10000	1
HiC_scaffold_7	17368000	17370000	HiC_scaffold_7	False	-0.1655109517096113	317.0	0.3029568149395293	True	17369000	10000	1
HiC_scaffold_7	17774000	17776000	HiC_scaffold_7	False	-0.034553924752937976	668.0	0.22032626480521	True	17775000	10000	1
HiC_scaffold_7	18662000	18664000	HiC_scaffold_7	False	-0.13052868920478433	479.0	0.1020505357939072	True	18663000	10000	2
HiC_scaffold_7	18686000	18688000	HiC_scaffold_7	False	-0.13954389396463776	323.0	0.3173737101801697	True	18687000	10000	1
HiC_scaffold_7	18706000	18708000	HiC_scaffold_7	False	-0.08981902365210236	226.0	0.17725078833371222	True	18707000	10000	1
HiC_scaffold_7	19018000	19020000	HiC_scaffold_7	False	-0.141031975624047	80.0	0.13159688278321313	True	19019000	10000	1
HiC_scaffold_7	19036000	19038000	HiC_scaffold_7	False	-0.20702953439828714	82.0	0.27359297818260775	True	19037000	10000	1
HiC_scaffold_7	19338000	19340000	HiC_scaffold_7	False	0.04013778298588785	355.0	0.10074265742954833	True	19339000	10000	1
HiC_scaffold_7	19666000	19668000	HiC_scaffold_7	False	-0.05754262062834639	442.0	0.10093521614172676	True	19667000	10000	2
HiC_scaffold_7	19688000	19690000	HiC_scaffold_7	False	-0.07874769736970431	510.0	0.28807222495953727	True	19689000	10000	1
HiC_scaffold_7	20582000	20584000	HiC_scaffold_7	False	-0.07500210528884975	363.0	0.11658859034793698	True	20583000	10000	1
HiC_scaffold_7	20764000	20766000	HiC_scaffold_7	False	0.04755279006915828	808.0	0.12193856592190783	True	20765000	10000	1
HiC_scaffold_7	20842000	20844000	HiC_scaffold_7	False	-0.026996732378017467	693.0	0.14769129097204367	True	20843000	10000	1
HiC_scaffold_7	20882000	20884000	HiC_scaffold_7	False	-0.017043258348593552	715.0	0.1192213850162805	True	20883000	10000	1
HiC_scaffold_7	21136000	21138000	HiC_scaffold_7	False	-0.14003667027867941	483.0	0.282673456355643	True	21137000	10000	1
HiC_scaffold_7	21182000	21184000	HiC_scaffold_7	False	-0.07606377216079391	474.0	0.10982675485503927	True	21183000	10000	1
HiC_scaffold_7	21190000	21192000	HiC_scaffold_7	False	-0.10411665566597324	463.0	0.1489289273023811	True	21191000	10000	2
HiC_scaffold_7	22426000	22428000	HiC_scaffold_7	False	-0.040226659255213536	631.0	0.10237042906573199	True	22427000	10000	1
HiC_scaffold_7	22478000	22480000	HiC_scaffold_7	False	-0.1248427375247166	576.0	0.2694194165182966	True	22479000	10000	1
HiC_scaffold_7	23128000	23130000	HiC_scaffold_7	False	0.05454013275840234	636.0	0.11037028233221394	True	23129000	10000	1
HiC_scaffold_7	23270000	23272000	HiC_scaffold_7	False	0.06031088131489302	503.0	0.11953714851555602	True	23271000	10000	1
HiC_scaffold_7	23708000	23710000	HiC_scaffold_7	False	0.16469889173551405	209.0	0.11908255440816029	True	23709000	10000	1
HiC_scaffold_7	23846000	23848000	HiC_scaffold_7	False	0.3044708043818479	246.0	0.10144639477853018	True	23847000	10000	1
HiC_scaffold_7	24236000	24238000	HiC_scaffold_7	False	-0.07986811294565117	508.0	0.1875152501783281	True	24237000	10000	1
HiC_scaffold_7	25054000	25056000	HiC_scaffold_7	False	-0.1285680100579912	461.0	0.10404044665760785	True	25055000	10000	1
HiC_scaffold_7	25080000	25082000	HiC_scaffold_7	False	-0.1669319410448335	459.0	0.3069943427995714	True	25081000	10000	1
HiC_scaffold_7	25708000	25710000	HiC_scaffold_7	False	-0.0411757387919804	500.0	0.4130690831162093	True	25709000	10000	1
HiC_scaffold_7	26136000	26138000	HiC_scaffold_7	False	-0.15613886801425522	480.0	0.4026233289051473	True	26137000	10000	1
HiC_scaffold_7	26488000	26490000	HiC_scaffold_7	False	-0.1810801362641145	347.0	0.4797020444846979	True	26489000	10000	2
HiC_scaffold_7	27310000	27312000	HiC_scaffold_7	False	-0.15727261663125777	402.0	0.11785123946762274	True	27311000	10000	1
HiC_scaffold_7	28080000	28082000	HiC_scaffold_7	False	-0.16039730049097817	375.0	0.20649664171558305	True	28081000	10000	2
HiC_scaffold_7	28372000	28374000	HiC_scaffold_7	False	-0.09768594569845962	765.0	0.28230515100449227	True	28373000	10000	1
HiC_scaffold_7	28514000	28516000	HiC_scaffold_7	False	-0.11792661536125452	351.0	0.31344252389734617	True	28515000	10000	1
HiC_scaffold_7	28896000	28898000	HiC_scaffold_7	False	-0.12054414920981367	571.0	0.2496826464679051	True	28897000	10000	3
HiC_scaffold_7	29026000	29028000	HiC_scaffold_7	False	-0.2130959352076992	431.0	0.33421082614559766	True	29027000	10000	1
HiC_scaffold_7	29250000	29252000	HiC_scaffold_7	False	0.17104833330696842	98.0	0.12337673158676118	True	29251000	10000	1
HiC_scaffold_7	29260000	29262000	HiC_scaffold_7	False	0.0025588780048029394	172.0	0.22071584352906434	True	29261000	10000	1
HiC_scaffold_7	29926000	29928000	HiC_scaffold_7	False	-0.08474008175875845	666.0	0.18004533236699788	True	29927000	10000	2
HiC_scaffold_7	30078000	30080000	HiC_scaffold_7	False	-0.12999792534907015	521.0	0.18624312293451373	True	30079000	10000	2
HiC_scaffold_7	30854000	30856000	HiC_scaffold_7	False	-0.06982502513162689	280.0	0.15619592099723079	True	30855000	10000	1
HiC_scaffold_7	30866000	30868000	HiC_scaffold_7	False	-0.055058752514194204	190.0	0.15933359017459703	True	30867000	10000	1
HiC_scaffold_8	298000	300000	HiC_scaffold_8	False	0.006051756431678014	294.0	0.14766504136803577	True	299000	10000	1
HiC_scaffold_8	346000	348000	HiC_scaffold_8	False	-0.06888194388615816	296.0	0.13293930375340185	True	347000	10000	1
HiC_scaffold_8	922000	924000	HiC_scaffold_8	False	-0.2811109202950076	41.0	0.5761922910934241	True	923000	10000	1
HiC_scaffold_8	930000	932000	HiC_scaffold_8	False	-0.2811109202950076	41.0	0.5761922910934241	True	931000	10000	1
HiC_scaffold_8	1028000	1030000	HiC_scaffold_8	False	-0.15182790335004118	328.0	0.5832817158797433	True	1029000	10000	1
HiC_scaffold_8	1368000	1370000	HiC_scaffold_8	False	-0.1459513370133719	336.0	0.7183555005779856	True	1369000	10000	2
